address,first_seen_block,name,symbol,decimals,total_supply,is_erc721,is_erc1155,detected_type,last_updated_unix,first_seen_txhash,interface_conflict,has_url,found_in,extracted_urls,token_id,token_uri,meta_name,meta_description,meta_image,error
0x5c75ddc332185e0c2e0558de25082cc28fb9762c,87102635,Goo Agent,GooA,,,1.0,0.0,ERC721,1774235688,0xfc8fe1e16ff460176f26fc1e261bb7ed896e98971bc2c8dbdc8d515cdd0062df,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x2c65775cb547163a38f0fee8a147b9187a19cd4b,87099067,加州选民身份公投通过了吗？,GROUP,,,1.0,0.0,ERC721,1774233520,0xf594e80abf38531fd03409ac247aa47974d436c7c2ae407b0c514726563ac7f9,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x10366cc3efb6e88a70606030313857a6440da91b,87082282,rightsNft,RIGHTS,,,1.0,0.0,ERC721,1774224481,0x7fd4d9e240798961b37aadd87c47d43558f1f6d6c61c0d1036c0301c36d5d2b9,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xf5aaca1fcd130cac5238533b0e3006564527f6c7,87077522,Avacus Social Following,AS0,,,0.0,1.0,ERC1155,1774221955,0x2767bb3139163f40631f5680a4dba5572a992308cea3d3357d8a65638fec5453,False,False,,,1,https://sns-meta.avacus.cc/2/56/0xf5aaca1fcd130cac5238533b0e3006564527f6c7/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://sns-meta.avacus.cc/2/56/0xf5aaca1fcd130cac5238533b0e3006564527f6c7/1
0x3d8df88ff1b9562f5856729200cf1538141f07ab,87077522,Avacus Social Followed,AS1,,,0.0,1.0,ERC1155,1774221953,0x2767bb3139163f40631f5680a4dba5572a992308cea3d3357d8a65638fec5453,False,False,,,1,https://sns-meta.avacus.cc/2/56/0x3d8df88ff1b9562f5856729200cf1538141f07ab/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://sns-meta.avacus.cc/2/56/0x3d8df88ff1b9562f5856729200cf1538141f07ab/1
0x861d13456ec6d96eeedb384f36ef9d01d9ef6b79,87057251,LiquiCore OG,LCOG,,,1.0,0.0,ERC721,1774211539,0xdc829356ed054590c2fb39ef728f3f4d2fcfaba980099bb937b1ac5770cf89f7,False,False,,,1,ttps://fckqnmehuebqmevkicgz.supabase.co/functions/v1/og-nft-metadata/1,,,,Invalid URI: unsupported scheme in 'ttps://fckqnmehuebqmevkicgz.supabase.co/functions/v1/og-nft-metadata/1'
0x42a724b9fd0c4ffcb5ba4136661ca77bfde3e545,87053715,塔克·卡尔森被联邦政府起诉？,GROUP,,,1.0,0.0,ERC721,1774209695,0x76b72376e87a8e6d64e631ae5e826af9527e0e85740628d011951cdc1dca6cd6,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xceaf24d8dee73fd404ebaee39d3933a97c8fe668,87052927,美国与古巴的经济协议达成_?,GROUP,,,1.0,0.0,ERC721,1774209260,0x6d6a5ca5a951d28d4d2b200cbba572e03196f97be6b96206d572aeeb43b7949d,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xda9a054554727aa8aadd8acc5e7224734c773bb9,87050588,派拉蒙是否会在2026年底前完成对华纳兄弟的收购？,GROUP,,,1.0,0.0,ERC721,1774207922,0xc43f1f530b66b40b70ef87249999bafaa9e7bdf686f036f7f3afa96ca6640c96,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x68cabae47ac415b4b6a066366b56b11d26cfcef0,87049824,GameStop (GME)是否会超过季度收益？,GROUP,,,1.0,0.0,ERC721,1774207514,0x1530afe5f6cb82367a0a311125506e73b1fc8072d32955cb43ff429051e13380,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xc2d3f7c6c40077a3db35ae1973b7ecdec098c22d,87048804,米格尔·迪亚斯-卡内尔（ Miguel Díaz-Canel ）出任古巴领导人,GROUP,,,1.0,0.0,ERC721,1774207010,0xf631ca00614ace2311babd90c283f091850df8f89bc1b9b1f02bbb7fb325f7a6,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x911f87df505de01433a153b91c4eb71b0b641b6b,87047566,Anthropic或OpenAI会先上市吗？,GROUP,,,1.0,0.0,ERC721,1774206311,0x875f900921350e0b27a7b817c56efcb0ee4401ec3b99b7a80e7525bf5f7cce49,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x55977fc86dff1f0b559125a0d5d1b33eae2786b8,87044717,1120NFTSMALL,1120NFTSMALL,,20,1.0,0.0,ERC721,1774204643,0xaae203f5d6cd0aaa5cc9c251d6848e420d74b2fcc219baf9ce6054bb5e099978,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x7200fc5ff96bfd61c2a8b3a0b7dd2ac31c5daad2,87044667,1120NFTBIG,1120NFTBIG,,12,1.0,0.0,ERC721,1774204589,0xd63f8406353e1c7eb5e37fcb93059e33c041d0ed034ae4b3b19c392ee54982f6,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x6e4926b64abfcebfbd5b47cddfe6d5b3ea1ad7ca,87030008,xx,xx,,2,1.0,0.0,ERC721,1774195576,0xd3d4c4e8d9b3a54181b0622ae139cfa5a984d29b5e1e014c75b119d151ceb8ca,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0xcb299274e9ed902fa3ab4d7a7654db9c969e99cb,87002928,Alpine Grand Prix NFTs,ALPGNFT,,23,1.0,0.0,ERC721,1774179578,0x3b4ecb2304068dd794af87e885d6cfbe8e5aedbd3cf102b4cabbc2bc7032b892,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/ALPGNFT/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ALPGNFT/1
0xc4a2772b38273de1c3e37355ef8d57e6830e2dd4,86987433,PUFF NFT,PNFT,,500,1.0,0.0,ERC721,1774171662,0x0a98e4ea9962571455490b284cb93812a1fcea14ca1328482fe389c07f6028a3,False,False,,,1,https://api.nftfeed.guru/api/public/metadata/56/0xc4a2772b38273de1c3e37355ef8d57e6830e2dd4/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.nftfeed.guru', port=443): Max retries exceeded with url: /api/public/metadata/56/0xc4a2772b38273de1c3e37355ef8d57e6830e2dd4/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.nftfeed.guru', port=443): Failed to resolve 'api.nftfeed.guru' ([Errno -2] Name or service not known)""))"
0xf61d51a6b4c05442f0743a4907aa4dc30c9b4a6a,86950823,CSPHDAO,CSPH DAO NFT,,9,1.0,0.0,ERC721,1774150650,0x16937be04cb189a4a65039f5440c33c1d654d0376dcb78f3aae7a94c4858c100,False,False,,,1,https://huimg.csph.xyz/1,,,,"[http] Network Error: HTTPSConnectionPool(host='huimg.csph.xyz', port=443): Max retries exceeded with url: /1 (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1081)')))"
0xfcc18dc48657cce029dd41f221edd50eda9bd43e,86949969,特朗普是否会在……之前访问中国？,GROUP,,,1.0,0.0,ERC721,1774150201,0x6b81010a8e1005af7be0284449699a8d60bd93b4cb7dd640ec08c5dc98ec3185,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x068f3e88e4b2481f75c2946424f101e477601ebe,86948970,MicroStrategy在___之前出售任何比特币？,GROUP,,,1.0,0.0,ERC721,1774149625,0xbb5549690bc29506dd0f0faf2a339abf7e2efba7f5e685c461d96e7788dce954,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x78656f346f07f0ed4cb177e75d2dfb08325165ff,86947217,人工智能是否会在2027年之前被指控犯罪？,GROUP,,,1.0,0.0,ERC721,1774148727,0x5f4a8facc74797931720f0413af74dba2c264ab18cf6c481f5a3070b8a2f6710,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x743775d24ce1562381735100b51d11f0fc918c6a,86944250,Brazil Presidential Election,GROUP,,,1.0,0.0,ERC721,1774146862,0xa049f63a253278f9a57344474beabefa3ae52a12888c7670482fbdbcf5802812,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x0e9ec75a1c649078c7203dc889a233053327dfa5,86933973,巨子生物(02367)会在4月10日前收复3月16日收盘价吗？,GROUP,,,1.0,0.0,ERC721,1774140967,0xd9abca995293148ce212a8e96c1f49fe1aacaa950c8110271abd1ffd2c1040ec,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xecb1391c51baad35938ebbaa58844a7b2b1497a3,86929614,ABBNFT,ABBNFT,,17,1.0,0.0,ERC721,1774138276,0x53a8310ec06e31a91aec495556534fc886185058f6179f14252b8a292445faab,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x52128b5a842bb726f2565983cfffafa2eee59e84,86929566,Fandom Test NFT,FTNFT,,,1.0,0.0,ERC721,1774138225,0xc63f0672f49fb71de4f6d94e1beb40befcdf0e28a8fcf8a9ec77f109a8c30e6f,False,False,,,1,https://wallet-api.fandomrobotics.com/downloads/nft-metadata/1.json,,,,[http] Network Error: 404 Client Error: Not Found for url: https://wallet-api.fandomrobotics.com/downloads/nft-metadata/1.json
0x939d01a4d290b1763f9414ad43eac5710ecdf85b,86929290,地平线机器人(09660)4月10日收盘会跑赢恒生科技指数吗？,GROUP,,,1.0,0.0,ERC721,1774138076,0x1e5dbffbcca6e17f118bcce7803dec88bcf2cd13046682e8f283a92161127851,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x5dd3aca76d10c46a6c1b12f63d6894e38a1750e9,86927882,2026年NBA冠军,GROUP,,,1.0,0.0,ERC721,1774137317,0x06abc2e96a50f5e125d08fcb0e2d9f2b3251606cbec80f3b379a8d8887bea1a8,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xa94b4e0a382458b041874e82d54e42b10b2977aa,86862380,PLENIT_AI,PLENIT_AI,,,1.0,0.0,ERC721,1774102553,0x03e062820832d060948d00325e4c370d20a24b7de1dadf432d131a9ef4836baf,False,False,,,1,https://myplenit.org/imgNft/TM8R7QRP1ZK.png,,,,"[http] Network Error: HTTPSConnectionPool(host='myplenit.org', port=443): Max retries exceeded with url: /imgNft/TM8R7QRP1ZK.png (Caused by NameResolutionError(""HTTPSConnection(host='myplenit.org', port=443): Failed to resolve 'myplenit.org' ([Errno -5] No address associated with hostname)""))"
0xcc39f4105261a55457919ab0538d0ce1e0063444,86852326,SuperStep Sneaker,Sneaker,,71662,1.0,0.0,ERC721,1774096567,0xc0f0e90a8c67006e6dc60e0c2d811143172faa80faca0924a3ef269bbc9995ab,False,False,,,1,https://api.superstep.org/api/nft/shoe/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.superstep.org', port=443): Max retries exceeded with url: /api/nft/shoe/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.superstep.org', port=443): Failed to resolve 'api.superstep.org' ([Errno -2] Name or service not known)""))"
0x6e971725278adaf2dfafcd7f6531cc9ae0fe7c29,86852013,DOGE Up or Down - 4 hr,GROUP,,,1.0,0.0,ERC721,1774096368,0xf54c251849ed3df358e73f35edf43f09de1ffb0d86b9ff191e065f1fbea6fad9,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x93916e20d0a54c9ffe3a755199191c51c4db209b,86851697,XRP Up or Down - Daily,GROUP,,,1.0,0.0,ERC721,1774096156,0x0c0d556c462b70df3c3c7988e56cee2e0327af7bb505a5c53c9ef7f0a94c945f,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x1805e55ec4d4adbdb89d6cc6a32fe6740d3f43bd,86842566,DOGE Up or Down - Daily,GROUP,,,1.0,0.0,ERC721,1774090713,0x6b058e6e48f2405e5c5e226d245ad49ad872038c3af828db8c64ae88a1ade07c,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x6366efa2f9ca2d39f511f805f8a6155138a259ca,86841696,SOL Up or Down - Daily,GROUP,,,1.0,0.0,ERC721,1774090214,0x5a7f4425843b75a83d56fbd46a34c06179d0397743b6bdf75ff36581a60f14bc,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xe686ad02472cb590274a6fa225dfb47e106c8089,86838864,XRP Up or Down - 5 min,GROUP,,,1.0,0.0,ERC721,1774088482,0xd88278088f2a6becb130b66c5f29dcf17726d6c1a0e078fdfdf4c62b3f2a4725,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xc633e87f88f3b7b124d897b6818bc99b113551a3,86838104,SOL Up or Down - 5 min,GROUP,,,1.0,0.0,ERC721,1774088012,0xe0a115131e5eb0220e1ee0fd69b80cb1fa000a8d61a2ea7cf8fa00af3bf25b54,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xebdb7af6ee021cdc9ce717fb5c0170919971177b,86824742,Ultimo NFT,ULTIMO,,500,1.0,0.0,ERC721,1774080424,0xce3f47b067d5cf14a6ec2b19755c37b27f997f62bb0f3911195e4d0f89e5805e,False,False,,,1,https://nft.ultimopay.io/nft.json,,,,[http] Network Error: 403 Client Error: Forbidden for url: https://nft.ultimopay.io/nft.json
0x7067d23d73824812e480ac43a0cb088eb46c2424,86805254,QUARK APE CLUB,QUARKAPE,,38,1.0,0.0,ERC721,1774069206,0xc321c4afc6e0ac550cec84035291fb002be8ce1d3c4c2ba8f4f5d429afc65861,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/QUARKAPE/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/QUARKAPE/1
0xe136585d860b53dc2fc7ef00c268c8a8351c69d3,86804529,ApeSwap BAB Club,ApeBAB,,61247,1.0,0.0,ERC721,1774068823,0x138a16704d33b0d6e41f99c2f1f94adacd221d56ca99a61823bbc8380740a97b,False,False,,,1,https://api.apeswap.finance/bab-nft/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.apeswap.finance', port=443): Max retries exceeded with url: /bab-nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.apeswap.finance', port=443): Failed to resolve 'api.apeswap.finance' ([Errno -2] Name or service not known)""))"
0xdb3a8fb8bacd8ccece587344f3e704abe27f7581,86778939,Binance NFT Mystery Box-Maye Musk,BMBMUSK,,13136,1.0,0.0,ERC721,1774055100,0x631b878cb48bea0b7e8c7418ff17e42c4f6a21abc544c12b26739bbebbddbcf6,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBMUSK/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMUSK/1
0x2740b1baa9060f4c9b7574edae293a367322d010,86763370,NoraNFT,NORA,,1,1.0,0.0,ERC721,1774046747,0x9a1571df90f289a577af59fbccb74f9873f83910ae852f66f2e76860feab1289,False,False,,,1,1.json,,,,Invalid URI: unsupported scheme in '1.json'
0x98c443799423dee62d2d13e1eddc88c3e7755555,86737366,FRE node,FRE node,,1000,1.0,0.0,ERC721,1774033387,0xc3978a30e617d52596c8d6bc7940c76ca792b93b988e5ba0d1fb8791b875b26d,False,False,,,1,"data:application/json;base64,eyJuYW1lIjogIkZSRSBub2RlIiwiZGVzY3JpcHRpb24iOiJUaGlzIGRhenpsaW5nIG5lb24gc3RlZWQgaXMgdGhlIGNvcmUgZ292ZXJuYW5jZSBub2RlIE5GVCBvZiB0aGUgRlJFIGVjb3N5c3RlbS4gSG9sZGVycyBjYW4gcGFydGljaXBhdGUgaW4gY29tbXVuaXR5IHZvdGluZywgcHJvcG9zYWxzIGFuZCBkZWNpc2lvbi1tYWtpbmcsIHNoYXJlIGVjb2xvZ2ljYWwgZ3Jvd3RoIGRpdmlkZW5kcywgYW5kIGpvaW50bHkgYnVpbGQgRlJFJ3MgZnV0dXJlIHdpdGggYSBwaW9uZWVyaW5nIHNwaXJpdC4iLCJpbWFnZSI6ICI8IURPQ1RZUEUgaHRtbD4KPGh0bWwgbGFuZz0iZW4iPgo8aGVhZD4KPG1ldGEgY2hhcnNldD0idXRmLTgiPgo8dGl0bGU+RXJyb3I8L3RpdGxlPgo8L2hlYWQ+Cjxib2R5Pgo8cHJlPlR5cGVFcnJvcjogUmlnaHQtaGFuZCBzaWRlIG9mICYjMzk7aW5zdGFuY2VvZiYjMzk7IGlzIG5vdCBhbiBvYmplY3Q8YnI+ICZuYnNwOyAmbmJzcDthdCAvd3d3L3d3d3Jvb3QvdXVwcC9zcmMvTGlnaHRob3VzZS5qczoxNjY6MTE8YnI+ICZuYnNwOyAmbmJzcDthdCBMYXllci5oYW5kbGVfZXJyb3IgKC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9leHByZXNzL2xpYi9yb3V0ZXIvbGF5ZXIuanM6NzE6NSk8YnI+ICZuYnNwOyAmbmJzcDthdCB0cmltX3ByZWZpeCAoL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9pbmRleC5qczozMjY6MTMpPGJyPiAmbmJzcDsgJm5ic3A7YXQgL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9pbmRleC5qczoyODY6OTxicj4gJm5ic3A7ICZuYnNwO2F0IEZ1bmN0aW9uLnByb2Nlc3NfcGFyYW1zICgvd3d3L3d3d3Jvb3QvdXVwcC9ub2RlX21vZHVsZXMvZXhwcmVzcy9saWIvcm91dGVyL2luZGV4LmpzOjM0NjoxMik8YnI+ICZuYnNwOyAmbmJzcDthdCBuZXh0ICgvd3d3L3d3d3Jvb3QvdXVwcC9ub2RlX21vZHVsZXMvZXhwcmVzcy9saWIvcm91dGVyL2luZGV4LmpzOjI4MDoxMCk8YnI+ICZuYnNwOyAmbmJzcDthdCBuZXh0ICgvd3d3L3d3d3Jvb3QvdXVwcC9ub2RlX21vZHVsZXMvZXhwcmVzcy9saWIvcm91dGVyL3JvdXRlLmpzOjE0MToxNCk8YnI+ICZuYnNwOyAmbmJzcDthdCBMYXllci5oYW5kbGVfZXJyb3IgKC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9leHByZXNzL2xpYi9yb3V0ZXIvbGF5ZXIuanM6Njc6MTIpPGJyPiAmbmJzcDsgJm5ic3A7YXQgbmV4dCAoL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9yb3V0ZS5qczoxNDc6MTMpPGJyPiAmbmJzcDsgJm5ic3A7YXQgL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL211bHRlci9saWIvbWFrZS1taWRkbGV3YXJlLmpzOjUzOjM3PC9wcmU+CjwvYm9keT4KPC9odG1sPgoifQ==",,,,"On-Chain Parse Error: <string>:1 Unexpected ""e"" at column 323"
0x0f5c8c3d38987cbdca0616f16689b10fd36bccc4,86728411,sm,sm,,5,1.0,0.0,ERC721,1774028384,0xe6ff8a05e1eeb3dabb96e60bda8299cadf4d23592785c820e9b0e4bfc4f1ff5e,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x0fab95bcffd6aace4ce640a29bd9ba0b6b5475cf,86717349,bbgg,bbgg,,3,1.0,0.0,ERC721,1774022065,0x3fecb78e9d6c5b1f2c82264218f64083aee5b07e770013f8a48eba6c4643234f,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x5f8c8216907da3a9c37cf7ef283fc4c2d78f9d9e,86715311,bbgg,bbgg,,10,1.0,0.0,ERC721,1774020918,0xf68e43f0c36159e9008c92e74ec5508f7365a70429f2ec4a2e07eb908cd9e89a,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x77f91e931f69ff298c6a015593e70639068e5a0a,86712900,nft-big,nft-big,,10,1.0,0.0,ERC721,1774019407,0xdebd75efd28207552b05e4712ae9eb5741ec36ce56af557ef472beddf73dba81,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0xc4bdb04878e1b0c872bc1152751a16a968001a00,86686099,Binance NFT Mystery Box-Kryptomon,BMBKRYPTOMON,,1529,1.0,0.0,ERC721,1774004761,0x79e67046be2d65d66a343750b5f4ea407fd9d337cbb5e0fe100f0a13a442e26d,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBKRYPTOMON/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBKRYPTOMON/1
0x960185f8aec33d9ec5349350d4c131bed50e37a2,86686099,Binance NFT Mystery Box-OceanMollu,BMBOCEANMOLLU,,88,1.0,0.0,ERC721,1774004760,0x79e67046be2d65d66a343750b5f4ea407fd9d337cbb5e0fe100f0a13a442e26d,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBOCEANMOLLU/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBOCEANMOLLU/1
0xbd19b4c3c1e745e982f4d7f8bdf983d407e68a46,86659980,AneeMates,ANMT,0.0,3000,1.0,0.0,ERC721,1773990542,0x11dcf6521a878ff6fc476722b450c6a8d6090cf629258ccfd69ce7144da7b2bd,False,False,,,1,https://qapi.qorpo.world/api/v1/public-blockchain-data/nft/aneemate/1,,,,"[http] Network Error: HTTPSConnectionPool(host='qapi.qorpo.world', port=443): Max retries exceeded with url: /api/v1/public-blockchain-data/nft/aneemate/1 (Caused by NameResolutionError(""HTTPSConnection(host='qapi.qorpo.world', port=443): Failed to resolve 'qapi.qorpo.world' ([Errno -2] Name or service not known)""))"
0xda6d7d97f3b4dd69949e48752019bebeeb2a0ca6,86640744,Poopies,POOPIES,,10000,1.0,0.0,ERC721,1773979200,0xce69eee173c098a51767188037b5d40adbf182e3516dfff48b0d48df3810b7f7,False,False,,,1,https://images.poopies.io/metadata/1,,,,"[http] Network Error: HTTPSConnectionPool(host='images.poopies.io', port=443): Max retries exceeded with url: /metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='images.poopies.io', port=443): Failed to resolve 'images.poopies.io' ([Errno -2] Name or service not known)""))"
0x946bdfaebec2933eb3426a37f7d9f5f991b6e668,86636143,VozErranteNFT,VOZ,,,1.0,0.0,ERC721,1773976436,0x6bc2daa367be5b55032db0f3cff7921115bdee9f0113f5cf2971ea2bd967bad2,False,False,,,0,bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa,,,,"[ipfs_gateway] JSON parse failed (from http://127.0.0.1:8080/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa): <string>:1 Unexpected ""%"" at column 1 — server returned: '%PDF-1.4%���� 5850 0 obj<</Linearized 1/L 1480810/O 5853/E 383821/N 128/T 1363693/H [ 750 1718]>>endobj       xref 5850 22 0000000016 00000 n 0000002747 00000 n 0000002952 00000 n 0000003012 00000 n 0000003998 00000 n 0000004659 00000 n 0000004932 00000 n 0000005045 00000 n 000000548' | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa.json | [ipfs_gateway] JSON parse failed (from https://ipfs.io/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa): <string>:1 Unexpected ""%"" at column 1 — server returned: '%PDF-1.4%���� 5850 0 obj<</Linearized 1/L 1480810/O 5853/E 383821/N 128/T 1363693/H [ 750 1718]>>endobj       xref 5850 22 0000000016 00000 n 0000002747 00000 n 0000002952 00000 n 0000003012 00000 n 0000003998 00000 n 0000004659 00000 n 0000004932 00000 n 0000005045 00000 n 000000548' | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa.json | [ipfs_gateway] JSON parse failed (from https://bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa.ipfs.dweb.link/): <string>:1 Unexpected ""%"" at column 1 — server returned: '%PDF-1.4%���� 5850 0 obj<</Linearized 1/L 1480810/O 5853/E 383821/N 128/T 1363693/H [ 750 1718]>>endobj       xref 5850 22 0000000016 00000 n 0000002747 00000 n 0000002952 00000 n 0000003012 00000 n 0000003998 00000 n 0000004659 00000 n 0000004932 00000 n 0000005045 00000 n 000000548' | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid6dwblibhghwsh6la4ckmkwlyer7hdtwkactxxwcp2uxik3c2coa.json"
0xdeea38aef636a9701bd3013d3130b5c641a62d06,86625717,Dr.AndryuBar,ANDRYUBAR,,3,1.0,0.0,ERC721,1773970039,0x194ef0f9055f8d7abfadba2b11908ecc1a9a73e3524f1e2167ba8fa3505d8cc1,False,True,name,Dr.AndryuBar,1,https://public.nftstatic.com/static/nft/BSC/ANDRYUBAR/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ANDRYUBAR/1
0xc6541b17eae62bd30bdf1d2c7de864c235095698,86574797,Binance 5th Anniversary,BMBFIFTHANNIVERSARY,,621,1.0,0.0,ERC721,1773943299,0x21dd67719b79fde36150028b1bf09c29aa52d69ed8ae15795ec4d8d4453c729b,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBFIFTHANNIVERSARY/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBFIFTHANNIVERSARY/1
0x4104af3429548f2a7f8374be0baf0eeb4bc3968b,86518342,Commonwealth Box,commonwealthbox,,,0.0,1.0,ERC1155,1773906521,0xe35cb139da767620232d752631ab400e6e0fc03c5084b9cfb17a7b9aa7216843,False,False,,,1,https://api.commonwealth4.com/pregame-nft/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.commonwealth4.com', port=443): Max retries exceeded with url: /pregame-nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.commonwealth4.com', port=443): Failed to resolve 'api.commonwealth4.com' ([Errno -2] Name or service not known)""))"
