ERROR_TYPE,COUNT,PERCENTAGE
Contract/Parse Error: Binary/non-text response,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://file.coin98.com/nft/bsc/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://dreamfinance.s3.ap-northeast-1.amazonaws.com/pegasus/metadatas/0,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBT4/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3.us-east-2.amazonaws.com/kiss_dog_land/metadata/,1,0.04%
Network Error: 521 Server Error: <none> for url: https://ipfs.loncher.fun/ipfs/QmXLz5R5CV9f4kK2mV5rkFbyioTBtXfHXhZjqVjguTQagz,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://ipfs.moralis.io:2053/ipfs/QmWiJzoc5r93iV7iEiJHaaj2BVxHkgDK6hKDchQijcsRts,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://www.vpc.finance/api/nft/metadata/6962184cd0ad28b0e1c8e73a,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOKIDOKI2/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOKIDOKI3/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='gateway.ipfs.io', port=443): Max retries exceeded with url: /ipfs/QmcVJX2r3fePMQ2WgFPgJMJJqjC5PZVojdcX25ScfvWWGK (Caused by NewConnectionError(""HTTPSConnection(host='gateway.ipfs.io', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.04%
Network Error: 530 Server Error: <none> for url: https://api-diamond-egg.goose.farm/v1/metadata/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://api.flashmoon.io/metadata/1.json,1,0.04%
"On-Chain Parse Error: <string>:1 Unexpected ""u"" at column 1",1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3-accelerate.amazonaws.com/nft/kiss-up-dog/rare/metadata/,1,0.04%
On-Chain Parse Error: Invalid base64-encoded string: number of data characters (85) cannot be 1 more than a multiple of 4,1,0.04%
On-Chain Parse Error: <string>:1 Unexpected end of input at column 54,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/USD/1,1,0.04%
On-Chain Parse Error: Empty strings are not legal JSON5,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://aircoin.cool/nft/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBPORTO2/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBSANTOS/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='nft.zypher.game', port=443): Max retries exceeded with url: /zpn/pop-classic.json (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/MYN/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeicokah4tg45ayhtp42rdhdqadzhjrsjroz2zoqh2igcfmnwripcxq.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Nirvana.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeicokah4tg45ayhtp42rdhdqadzhjrsjroz2zoqh2igcfmnwripcxq.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeihcrbbgcadimmsmfgsls662u5hb6efrmjn7iyjdeo6c3sl4pfs34u.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Creator.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeihcrbbgcadimmsmfgsls662u5hb6efrmjn7iyjdeo6c3sl4pfs34u.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://thehorde.mypinata.cloud/ipfs/QmU3MLEDisUpRXKugdfNDEQbkC9BGVUVZsLtNRk5igubaq/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBJOJO/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://social-analyzer-backend-staging-920680503230.asia-southeast1.run.app/v1/did/metadata/56/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://stream-api.dehub.net/nfts/nft_metadata/main.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXMETAVERSE/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMELOSQUEEN/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG12/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBONIMARU/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBUBA2/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/LightingEnthusiast/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://genx-data.woj.finance/metadata/1/0.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBLFW/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://racawebsource.s3-accelerate.amazonaws.com/oxford_land/metadata/n/,1,0.04%
Network Error: 410 Client Error: Gone for url: https://app.metawars.gg/planets/o/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://api.venus.io/api/nft/,1,0.04%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://blackpassmetadatapro.blob.core.windows.net/anbnb/json/1.json,1,0.04%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/FREITAGCollector/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.04%
"Network Error: HTTPSConnectionPool(host='gateway.genfty.com', port=443): Max retries exceeded with url: /ipfs/bafybeidpdo3w7vqsy3ehipl54yldckf6pavett6d3dkubcuwug3ycz3owi/ (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1081)')))",1,0.04%
"Network Error: HTTPSConnectionPool(host='agentclawai.com', port=443): Max retries exceeded with url: /images/1.svg (Caused by NewConnectionError(""HTTPSConnection(host='agentclawai.com', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBSCAVENGER/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/PARISLIVESTREAMPOAP/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBHEROCARD/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBELFSPORTS2/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBEASTER/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG9/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBGALAXYBLITZ/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://lime-recent-kiwi-104.mypinata.cloud/ipfs/QmPGecZMvy9AWyTQDvT8b1uFgxzoZwJDtF6jUiCRiebZQd,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://bobi.nftplay.fun/api/metadata/0xc16e6070999707f072b5c399e5a5fa5976129a30/0,1,0.04%
Network Error: 500 Server Error: Internal Server Error for url: https://api.alturanft.com/meta/space-misfits-on-bnb/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/RARITYIES/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG3/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMIKETYSON/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://synthlaunch.fun/api/synthid/metadata/eva,1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeihubtwwtywlyf77m5arboraqehjdjygk2btc4ufhelttvcciwjuse.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Pro.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeihubtwwtywlyf77m5arboraqehjdjygk2btc4ufhelttvcciwjuse.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/TYSON/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMIKETK/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/WARMUP/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBCRISTIANO/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FANTAMASTERVIP/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://greenfield-sp.bnbchain.org/download/limewire-nft-assets/m/erc1155/0000000000000000000000000000000000000000000000000000000000000001,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FOREVERSKILLSFREE/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://api.epichero.io/api/hero/v1/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALICE2/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALICE3/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='gateway.ipfs.chaingpt.org', port=443): Max retries exceeded with url: /ipfs/QmZsKcziw3x5Bnd2WQqDDd3PVwrxmPj2rr9zgjH5x4heHX/ (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='gateway.ipfs.chaingpt.org', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://faithfarming.com/fml/1.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/NFTBRASILEIRO2024/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='sweettown578.one', port=443): Max retries exceeded with url: /metadata/1 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='sweettown578.one', port=443): Read timed out. (read timeout=15)""))",1,0.04%
"Network Error: HTTPSConnectionPool(host='apinft.xwg.games', port=443): Max retries exceeded with url: /bscnft/ (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='apinft.xwg.games', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 500 Server Error: Internal Server Error for url: https://dynamic-nft.hedgey.finance/bsc/0xa600ec7db69dfcd21f19face5b209a55eab7a7c0/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALICE4/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://meta.nfprompt.io/meta/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBFCCORTINA/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3-accelerate.amazonaws.com/california_land/metadata/,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://racawebsource.s3-accelerate.amazonaws.com/nft/racapunks/metadata/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBPRIMARVERAP/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://api.polyflow.tech/api/blockchain/token_uri/56/pid/1?pn=00000&po=0x5fbaf75b00dc7087b1e0bd867509fb3a14459aa7&tl=0&il=0&pt=&aml=false&time=1751081237,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://micro3-mainnet.s3.ap-southeast-1.amazonaws.com/Micro3ID.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://nft.minesofdalarnia.com/bnb/0x17bbb9c31cfdee7c658d6252caa5869b2f879a86/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://app.deguard.io/images/aitech/aitech-month.png,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://s3.amazonaws.com/nft.poollotto.prod/QmdoqQMSoAtC8PgaF21dbUj9FuKWtcL2i6C4JdHfXJc3vd/metadata.json,1,0.04%
Network Error: 404 Client Error:  for url: https://api.depinsim.com/token/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBBF/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FOREVERCR7/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://file.coin98.com/collection/fdl/1,1,0.04%
Network Error: 526 Server Error: <none> for url: https://clawd4u.fun/api/agents/bigclawd4u298,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://www.blackboxone.io/nft/lottery/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://backerz3-token-minting-client.vercel.app/api/metadata,1,0.04%
Invalid URI format: URI was only null bytes,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBBW2022/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/CR7NFT/1,1,0.04%
"On-Chain Parse Error: <string>:1 Unexpected """" at column 1",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBJIMMY/1,1,0.04%
Network Error: 500 Server Error: Internal Server Error for url: https://dynamic-nft.hedgey.finance/bsc/0x2cde9919e81b20b4b33dd562a48a84b54c48f00c/,1,0.04%
"Network Error: HTTPSConnectionPool(host='chromia.net', port=443): Max retries exceeded with url: /oe/bsc/0x3c45e5c77cc40eb51eaa5e85c1a9b30a43764ca9/1 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='chromia.net', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://pgnlz.com/img/nft.png1,1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeicf45rrhkroakyacalweydxytr2gdnxjzrwqbbnoimbfptlxwetpe.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Standard.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeicf45rrhkroakyacalweydxytr2gdnxjzrwqbbnoimbfptlxwetpe.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeiav4pziegs3escnaktfgxcfn4irr23znxjjn7ez3klrcsnbhpaefi.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Advanced.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeiav4pziegs3escnaktfgxcfn4irr23znxjjn7ez3klrcsnbhpaefi.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://burnking.site/4.jpg,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://nft.haodongjia.me/attrs/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://app.webkey.vip/nft/v2/fragment/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://swap.ac/ac_nft_json/acorn_level_0.json,1,0.04%
Network Error: 500 Server Error: Internal Server Error for url: https://dynamic-nft.hedgey.finance/bsc/0x1961a23409ca59eedca6a99c97e4087dad752486/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://bronze-legislative-lark-97.mypinata.cloud/ipfs/bafkreifvptr2nlmkuisppvt5klsjdia2bs6cdbc5vzwnaxfqg2jvaofi34,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BRNFT/1,1,0.04%
Network Error: 502 Server Error: Bad Gateway for url: https://ipfs-gateway.superform.xyz/ipns/k51qzi5uqu5dg90fqdo9j63m556wlddeux4mlgyythp30zousgh3huhyzouyq8/JSON/1,1,0.04%
"Network Error: HTTPSConnectionPool(host='lucy.baby', port=443): Max retries exceeded with url: /ipfs/0x08A00cFA69B96e5496B6245149857621b4F02649/ (Caused by NewConnectionError(""HTTPSConnection(host='lucy.baby', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://bronze-legislative-lark-97.mypinata.cloud/ipfs/bafkreihskzrv53sfo7qzefmov6k7cus22mbmmizv26qucrr5fwdifcgrde,1,0.04%
Network Error: 502 Server Error: Bad Gateway for url: https://ipfs.zk.me/ipns/sbt.zk.me/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://bnb-api.vimworld.com/v1/mirror/metadata/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://miningengine.live/metadata/1.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://tapfantasy.io/web/nft/info/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://www.xn--5nx88u0ov.xyz/nft-metadata/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://msn.akcnode.vip/hml1.png,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://rwa.sharex.network/metadata/1.json,1,0.04%
Network Error: 502 Server Error: Bad Gateway for url: https://factoryapi.cellula.life/lifeToken/1,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://meta.nfprompt.io/meta/76gaPD89L3KYlEpvNYpezqbNWxAJGn21.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALPINENFT/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/PRIDENFT/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/PASSPORT/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BONFT/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://phonestream.online/api/nfts/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ALPINERACE/1,1,0.04%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://blackpassmetadatapro.blob.core.windows.net/public/json_s2/1.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://miningengine.live/assets/2.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBCRYPTMAS/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://mp-5017af2b-6805-4aa8-8638-752dba17efbd.cdn.bspapp.com/rwx_nft/json/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://bnb-api.vimworld.com/v1/egg/metadata/,1,0.04%
"Network Error: HTTPSConnectionPool(host='bafybeibz5w63vcpsxhvviblpjyye4lxvf7u2bufvjdtgkwlxp6fowon4ni.ipfs.dweb.link', port=443): Max retries exceeded with url: /?filename=Basic.png (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='bafybeibz5w63vcpsxhvviblpjyye4lxvf7u2bufvjdtgkwlxp6fowon4ni.ipfs.dweb.link', port=443): Read timed out. (read timeout=15)""))",1,0.04%
Network Error: 404 Client Error: Not Found for url: https://mp-5017af2b-6805-4aa8-8638-752dba17efbd.cdn.bspapp.com/ghk_nft/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Network Error: 403 Client Error: Forbidden for url: https://cdn-prod.fandora.ai/metadata/267d3e35-d610-4177-a2d8-52641777c181.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://api-social.foruai.io/v1/did/metadata/56/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://nft.myneighboralice.com/land/id/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://air-nfts-prime.web.app/api/nfts/triangon_h_1618133017409,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://api-social.foruai.io/v1/badge-public/token/,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://app.webkey.vip/dao/votingpower/metadata/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://nft.pancakeswap.com/v4/56/1,1,0.04%
Network Error: 404 Client Error: Not Found for url: https://assets.fight.foundation/fp/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
